UserId,ContinentId,RegionId,CountryId,CityId,UserContinent,UserRegion,UserCountry,UserCity
1275,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1278,5,21,163,8258,Europe,Western Europe,United Kingdom,Edinburgh
1280,5,17,131,6129,Europe,Central Europe,Romania,Bucharest
1281,3,14,99,2994,Asia,South East Asia,Cambodia,Phnom Penh
1283,4,15,109,4893,Australia & Oceania,Australia,Australia,Ourimbah
1286,4,15,109,4159,Australia & Oceania,Australia,Australia,Denman
1287,5,21,163,8515,Europe,Western Europe,United Kingdom,Leicester
1288,5,21,163,9002,Europe,Western Europe,United Kingdom,Twickenham
1291,5,21,163,8392,Europe,Western Europe,United Kingdom,Helensburgh
1292,4,16,115,5671,Australia & Oceania,Oceania,New Zealand,Wellington
1293,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
1296,4,15,109,5272,Australia & Oceania,Australia,Australia,Trinity Beach
1299,5,20,150,6768,Europe,Southern Europe,Greece,Nikaia
1301,5,21,163,426,Europe,Western Europe,United Kingdom,London
1307,4,15,109,4568,Australia & Oceania,Australia,Australia,Lidcombe
1310,5,19,141,6424,Europe,Northern Europe,Denmark,Copenhagen
1316,5,21,162,667,Europe,Western Europe,Netherlands,Amsterdam
1318,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1319,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
1320,5,21,163,8525,Europe,Western Europe,United Kingdom,Leven
1328,5,21,163,8321,Europe,Western Europe,United Kingdom,Gloucester
1329,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1331,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1332,5,20,157,7041,Europe,Southern Europe,Spain,Alhaurin el Grande
1333,5,19,141,6464,Europe,Northern Europe,Denmark,Kongens Lyngby
1334,5,21,162,7833,Europe,Western Europe,Netherlands,Rotterdam
1335,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
1341,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
1342,3,14,101,3285,Asia,South East Asia,Indonesia,Ubud
1343,2,8,51,1525,America,Northern America,United States,Naples
1345,4,15,109,5368,Australia & Oceania,Australia,Australia,Western Australia
1346,5,21,163,9083,Europe,Western Europe,United Kingdom,Widnes
1356,5,21,163,9127,Europe,Western Europe,United Kingdom,Worthing
1358,4,15,109,3931,Australia & Oceania,Australia,Australia,Broome
1359,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1362,5,19,141,6418,Europe,Northern Europe,Denmark,Birkerod
1364,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1366,4,15,109,4616,Australia & Oceania,Australia,Australia,Mandurah
1367,5,19,142,6512,Europe,Northern Europe,Finland,Helsinki
1368,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester
1373,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1374,2,8,51,1831,America,Northern America,United States,Sarasota
1375,5,21,163,7918,Europe,Western Europe,United Kingdom,Aberystwyth
1377,4,15,109,3828,Australia & Oceania,Australia,Australia,Bendigo
1384,5,21,163,8619,Europe,Western Europe,United Kingdom,Middlesbrough
1387,2,8,51,496,America,Northern America,United States,Richmond
1391,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1396,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1398,2,8,51,1500,America,Northern America,United States,Mount Vernon
1401,4,15,109,3982,Australia & Oceania,Australia,Australia,Canning Vale
1403,3,14,105,1399,Asia,South East Asia,Philippines,Manila
1406,2,8,51,1376,America,Northern America,United States,Los Angeles
1407,5,21,163,426,Europe,Western Europe,United Kingdom,London
1410,2,8,48,554,America,Northern America,Canada,Vancouver
1416,5,17,128,6066,Europe,Central Europe,Lithuania,Gargzdai
1418,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1420,3,12,81,2538,Asia,Middle East,Kuwait,Kuwait City
1423,3,14,101,3112,Asia,South East Asia,Indonesia,Jimbaran
1428,2,8,51,1795,America,Northern America,United States,Saint Paul
1433,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle
1436,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
1440,5,21,163,8702,Europe,Western Europe,United Kingdom,Orkney Islands
1441,2,8,51,1656,America,Northern America,United States,Pasadena
1445,5,21,163,8699,Europe,Western Europe,United Kingdom,Oldham
1446,5,17,124,5802,Europe,Central Europe,Estonia,Tallinn
1448,4,16,115,5606,Australia & Oceania,Oceania,New Zealand,Porirua
1451,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1452,3,14,105,3474,Asia,South East Asia,Philippines,Luzon
1453,4,16,115,5610,Australia & Oceania,Oceania,New Zealand,Raglan
1456,4,15,109,4395,Australia & Oceania,Australia,Australia,Hobart
1459,3,13,93,2819,Asia,South Asia,India,Mumbai
1460,5,21,163,1011,Europe,Western Europe,United Kingdom,England
1471,3,14,103,3367,Asia,South East Asia,Malaysia,Malaysia
1473,4,15,109,4559,Australia & Oceania,Australia,Australia,Leichhardt
1474,2,8,51,1804,America,Northern America,United States,San Diego
1478,4,16,115,5671,Australia & Oceania,Oceania,New Zealand,Wellington
1482,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
1485,2,8,51,2020,America,Northern America,United States,Union City
1486,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1492,2,8,48,477,America,Northern America,Canada,Port Alberni
1493,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1495,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1497,4,15,109,5187,Australia & Oceania,Australia,Australia,Swan View
1501,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1505,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
1508,2,8,48,554,America,Northern America,Canada,Vancouver
1509,4,15,109,3973,Australia & Oceania,Australia,Australia,Cairns
1511,3,12,88,2604,Asia,Middle East,Turkey,Istanbul
1512,5,21,163,426,Europe,Western Europe,United Kingdom,London
1521,5,17,125,5885,Europe,Central Europe,Germany,Hanau
1524,3,12,82,1336,Asia,Middle East,Lebanon,Lebanon
1526,5,17,133,6181,Europe,Central Europe,Slovakia,Zilina
1529,3,11,69,2282,Asia,East Asia,China,Hong Kong
1531,4,16,115,5598,Australia & Oceania,Oceania,New Zealand,Papamoa
1533,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1535,5,21,163,1556,Europe,Western Europe,United Kingdom,Newport
1536,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
1537,4,15,109,5374,Australia & Oceania,Australia,Australia,Whitsunday Island
1538,3,13,93,2706,Asia,South Asia,India,Chandigarh
1539,4,15,109,4637,Australia & Oceania,Australia,Australia,Maroochydore
1540,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1545,5,19,142,6512,Europe,Northern Europe,Finland,Helsinki
1548,2,8,51,2143,America,Northern America,United States,Young America
1555,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
1558,5,17,125,1147,Europe,Central Europe,Germany,Hamburg
1561,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1564,5,18,139,1497,Europe,Eastern Europe,Russia,Moscow
1568,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1572,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
1573,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester
1578,2,8,51,1847,America,Northern America,United States,Seattle
1583,4,15,109,4328,Australia & Oceania,Australia,Australia,Greater Melbourne
1586,5,21,162,7687,Europe,Western Europe,Netherlands,Deventer
1587,5,17,134,6200,Europe,Central Europe,Slovenia,Slovenia
1588,4,15,109,4742,Australia & Oceania,Australia,Australia,Mortlake
1589,4,15,109,898,Australia & Oceania,Australia,Australia,Concord
1590,4,15,109,4836,Australia & Oceania,Australia,Australia,Noosa
1594,4,15,109,3684,Australia & Oceania,Australia,Australia,Adamstown
1595,2,9,54,2196,America,South America,Brazil,Porto de Galinhas
1599,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1608,3,13,91,2645,Asia,South Asia,Bangladesh,Chittagong City
1609,4,15,109,4966,Australia & Oceania,Australia,Australia,Point Cook
1620,2,8,51,394,America,Northern America,United States,Houston
1623,2,8,51,1023,America,Northern America,United States,Ewa Beach
1625,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
1634,3,14,103,3315,Asia,South East Asia,Malaysia,Batu Ferringhi
1636,3,14,101,3029,Asia,South East Asia,Indonesia,Batu
1638,4,15,109,545,Australia & Oceania,Australia,Australia,Toronto
1639,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1645,5,17,133,6170,Europe,Central Europe,Slovakia,Piestany
1646,5,21,159,7494,Europe,Western Europe,France,Paris
1647,5,21,163,426,Europe,Western Europe,United Kingdom,London
1649,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1659,5,17,125,5954,Europe,Central Europe,Germany,Munich
1661,4,15,109,5170,Australia & Oceania,Australia,Australia,Sunbury
1664,4,16,115,5487,Australia & Oceania,Oceania,New Zealand,Auckland
1665,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
1666,5,21,163,8726,Europe,Western Europe,United Kingdom,Penwortham
1667,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1672,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
1676,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
1678,4,15,109,4495,Australia & Oceania,Australia,Australia,Killara
1684,5,20,148,6740,Europe,Southern Europe,Bulgaria,Sofia
1689,3,12,86,2564,Asia,Middle East,Qatar,Doha
1692,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1697,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
1698,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
1700,5,21,163,5097,Europe,Western Europe,United Kingdom,Sheffield
1701,5,17,134,6192,Europe,Central Europe,Slovenia,Maribor
1702,4,15,109,5416,Australia & Oceania,Australia,Australia,Woolooware
1707,5,20,150,6753,Europe,Southern Europe,Greece,Crete
1709,3,14,99,2996,Asia,South East Asia,Cambodia,Siem Reap
1710,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester
1711,3,13,93,2835,Asia,South Asia,India,New Delhi
1713,5,21,163,426,Europe,Western Europe,United Kingdom,London
1715,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
1720,4,15,109,5162,Australia & Oceania,Australia,Australia,Strathalbyn
1723,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1724,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1725,4,15,109,3981,Australia & Oceania,Australia,Australia,Canberra
1728,5,21,162,7748,Europe,Western Europe,Netherlands,Hilversum
1729,3,14,108,3667,Asia,South East Asia,Vietnam,Ho Chi Minh City
1737,2,8,48,402,America,Northern America,Canada,Kelowna
1738,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1747,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
1748,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1754,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
1755,3,13,97,2956,Asia,South Asia,Sri Lanka,Colombo
1757,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
1760,3,13,93,2665,Asia,South Asia,India,Ahmedabad
1763,5,21,162,7727,Europe,Western Europe,Netherlands,Haren
1766,2,8,51,845,America,Northern America,United States,Charleston
1771,3,12,80,2535,Asia,Middle East,Jordan,Aqaba
1780,4,15,109,3973,Australia & Oceania,Australia,Australia,Cairns
1792,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1798,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
1803,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1810,3,12,86,2564,Asia,Middle East,Qatar,Doha
1813,5,19,142,6548,Europe,Northern Europe,Finland,Western Finland
1817,5,21,163,8893,Europe,Western Europe,United Kingdom,Spalding
1826,4,15,109,4615,Australia & Oceania,Australia,Australia,Malvern
1827,5,21,163,426,Europe,Western Europe,United Kingdom,London
1829,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
1830,3,14,103,3380,Asia,South East Asia,Malaysia,Penang
1833,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle
1835,5,17,134,6191,Europe,Central Europe,Slovenia,Logatec
1839,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
1842,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1844,5,21,162,7635,Europe,Western Europe,Netherlands,Almere
1845,4,15,109,5267,Australia & Oceania,Australia,Australia,Townsville
1847,5,19,144,6603,Europe,Northern Europe,Norway,Narvik
1850,5,20,155,7009,Europe,Southern Europe,Portugal,Lisbon
1853,3,14,101,3260,Asia,South East Asia,Indonesia,Surabaya
1867,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1869,4,16,115,5639,Australia & Oceania,Oceania,New Zealand,Tauranga
1871,4,15,109,5011,Australia & Oceania,Australia,Australia,Queensland
1873,5,17,130,6117,Europe,Central Europe,Poland,Warsaw
1878,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
1879,4,16,115,1546,Australia & Oceania,Oceania,New Zealand,New Plymouth
1886,5,21,163,8023,Europe,Western Europe,United Kingdom,Bishops Stortford
1888,4,15,109,5267,Australia & Oceania,Australia,Australia,Townsville
1889,4,15,109,26,Australia & Oceania,Australia,Australia,Victoria
1891,5,19,143,6558,Europe,Northern Europe,Iceland,ReykjavÃ­k
1896,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
1898,5,21,159,7546,Europe,Western Europe,France,Strasbourg
1900,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
1905,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1909,5,21,159,7494,Europe,Western Europe,France,Paris
1914,5,17,125,5824,Europe,Central Europe,Germany,Berlin
1917,5,21,163,7994,Europe,Western Europe,United Kingdom,Belfast
1920,4,15,109,5011,Australia & Oceania,Australia,Australia,Queensland
1921,5,21,163,426,Europe,Western Europe,United Kingdom,London
1928,4,15,109,5118,Australia & Oceania,Australia,Australia,south australia
1929,1,3,14,50,Africa,North Africa,Egypt,Alexandria
1932,5,20,157,7169,Europe,Southern Europe,Spain,Seville
1936,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
1940,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
1941,4,16,115,4956,Australia & Oceania,Oceania,New Zealand,Picton
1943,2,8,48,554,America,Northern America,Canada,Vancouver
1945,5,18,138,6345,Europe,Eastern Europe,Georgia,Johns Creek
1948,4,15,109,4605,Australia & Oceania,Australia,Australia,Maida Vale
1952,5,17,128,6073,Europe,Central Europe,Lithuania,Vilnius
1953,3,13,93,2898,Asia,South Asia,India,Udaipur
1962,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
1963,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
1965,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
1968,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
1972,3,13,93,2665,Asia,South Asia,India,Ahmedabad
1976,5,21,163,426,Europe,Western Europe,United Kingdom,London
1986,2,8,51,1376,America,Northern America,United States,Los Angeles
1989,5,21,163,7919,Europe,Western Europe,United Kingdom,Abingdon
1992,2,8,51,1264,America,Northern America,United States,Katy
1999,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
2002,5,21,163,8367,Europe,Western Europe,United Kingdom,Harrogate
2003,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
2011,5,20,157,7110,Europe,Southern Europe,Spain,Lloret de Mar
2012,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
2013,4,15,109,5100,Australia & Oceania,Australia,Australia,Shellharbour
2014,5,21,159,7512,Europe,Western Europe,France,Roumazieres-Loubert
2016,5,21,163,8576,Europe,Western Europe,United Kingdom,Luton
2017,5,17,125,5824,Europe,Central Europe,Germany,Berlin
2022,5,21,163,426,Europe,Western Europe,United Kingdom,London
2024,5,21,162,7677,Europe,Western Europe,Netherlands,CapelleaandenIjssel
2028,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
2029,4,15,109,4726,Australia & Oceania,Australia,Australia,Mooloolaba
2032,4,15,109,4595,Australia & Oceania,Australia,Australia,Mackay
2033,5,20,151,6793,Europe,Southern Europe,Italy,Agrate Brianza
2035,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
2039,5,21,163,426,Europe,Western Europe,United Kingdom,London
2041,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
2046,2,8,48,554,America,Northern America,Canada,Vancouver
2047,4,15,109,4768,Australia & Oceania,Australia,Australia,Mount Waverley
2049,5,17,125,6005,Europe,Central Europe,Germany,Stuttgart
2054,4,16,115,5539,Australia & Oceania,Oceania,New Zealand,Kaitaia
2055,5,21,163,426,Europe,Western Europe,United Kingdom,London
2056,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
2061,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
2063,2,8,51,2064,America,Northern America,United States,Washington DC
2066,2,8,48,26,America,Northern America,Canada,Victoria
2069,5,21,160,968,Europe,Western Europe,Ireland,Dublin
2071,5,19,145,6701,Europe,Northern Europe,Sweden,Stockholm
2074,5,17,125,5861,Europe,Central Europe,Germany,Frankfurt
2082,3,11,69,2282,Asia,East Asia,China,Hong Kong
2086,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
2089,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
2094,2,8,51,1354,America,Northern America,United States,Littleton
2097,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
2102,5,21,163,426,Europe,Western Europe,United Kingdom,London
2105,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
2107,4,15,109,4616,Australia & Oceania,Australia,Australia,Mandurah
2108,5,21,163,4121,Europe,Western Europe,United Kingdom,Croydon
2110,3,11,71,2333,Asia,East Asia,Japan,Chiba
2113,3,14,101,3267,Asia,South East Asia,Indonesia,Tangerang
2116,5,20,157,7183,Europe,Southern Europe,Spain,Valencian Country
2118,5,21,163,9009,Europe,Western Europe,United Kingdom,United Kingdom
2119,4,16,115,178,Australia & Oceania,Oceania,New Zealand,Queenstown
2121,4,16,115,5586,Australia & Oceania,Oceania,New Zealand,Ohope Beach
2125,5,19,145,6668,Europe,Northern Europe,Sweden,Kungsbacka
2126,4,15,109,5449,Australia & Oceania,Australia,Australia,Yass
2129,2,8,51,859,America,Northern America,United States,Chicago
2130,2,8,51,1058,America,Northern America,United States,FOREST LAKE
2131,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
2138,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
2139,3,14,101,3225,Asia,South East Asia,Indonesia,Sanur
2149,5,21,159,7364,Europe,Western Europe,France,Bordeaux
2155,5,17,134,6193,Europe,Central Europe,Slovenia,Medvode
2157,5,21,162,7899,Europe,Western Europe,Netherlands,Zandvoort
